;ESTADO_PROMESAS;MORA;VECES_EN_COBRANZAS;CUOTAS_ADEUDADAS_0;CUOTAS_ADEUDADAS_1;CUOTAS_ADEUDADAS_2;DIA_SEMANA_Friday;DIA_SEMANA_Monday;DIA_SEMANA_Thursday;DIA_SEMANA_Tuesday;DIA_SEMANA_Wednesday;PERIODO_DIA_mañana;PERIODO_DIA_tarde;PERIODO_DIA_noche;ANTIGUEDAD;DEUDAVENCIDA_ACTUAL;DEUDAVENCIDA_1MES;DEUDAVENCIDA_2MESES;DEUDA_TOTAL
195;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0.25;0.5762622106050239;0.7193910294376984;0.6864869864904187;0.3638680523122164
196;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0.5;0.5345957318727668;0.5909923653214924;0.7008305546798366;0.3583851317910185
197;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.25;0.5056601208066425;0.7563201721521402;0.0;0.5200841343800353
198;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1.0;0.7962355823346587;0.0;0.0;0.5755462439311874
199;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0.25;0.44434533124739506;0.0;0.0;0.4054008089990395
200;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.35389811631973755;0.7053314233205101;0.0;0.48010146445757984
201;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0.25;0.6524607477973767;0.0;0.7765582854397145;0.5940013129865769
202;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.43299488201987657;0.6385753096053435;0.6089980014041405;0.42244649259890865
203;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0.25;0.7162768836287714;0.0;0.0;0.782714005925589
204;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.75;0.7063778842803994;0.8797907821691272;0.7646240734950969;0.7164611184597116
205;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0.25;0.611007978375002;0.0;0.0;0.6507683763715231
206;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0.5;0.5130333018886124;0.0;0.0;0.5633985751871418
207;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0.5;0.6351828316574701;0.0;0.0;0.8747841932848359
208;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0.75;0.9789458667779554;1.0;0.0;0.869918324260982
209;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0.75;0.5898864781611513;0.0;0.0;0.9372414012536734
210;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0.5;0.49618205036501806;0.7504340239858808;0.0;0.46336744015100884
211;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1.0;0.6106356485045403;0.8209198449916459;0.0;0.3377362487554061
212;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0.25;0.4481507179971116;0.0;0.0;0.6051132510996071
213;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0.5;0.8643686860124256;0.9364767831502037;0.0;0.7525894187293665
214;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0.75;0.509625964923208;0.5541326960691952;0.0;0.3779259464013307
215;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0.5;0.6574309492069532;0.0;0.0;0.4799118615112803
216;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.5;0.4065670626137765;0.6150145016551735;0.0;0.35711885663641585
217;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0.5;0.8476571168608389;0.9193744606005472;0.0;0.6780940388251149
218;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0.75;0.4335750490212509;0.6356465761695105;0.0;0.18021456072292552
219;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0.75;0.6590345251788197;0.7706684537875608;0.7359151055784003;0.6566795818889533
220;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0.25;0.7123432539559151;0.8031749155270795;0.0;0.13171776347181896
221;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0.75;0.4906923027741854;0.0;0.0;0.05407766091678212
222;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0.5;0.32825846807806147;0.5678517522702431;0.5001050258548336;0.4110948901673761
223;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0.5;0.5965943825240851;0.7066043498490934;0.562888801534356;0.007846429118132825
224;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0.25;0.7621199009352937;0.8303945345153217;0.0;0.5795657206413998
225;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0.75;0.42781238785499043;0.6442705239072701;0.0;0.46919784139544407
226;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0.25;0.8082901240167597;0.8955554580849365;0.0;0.6018783541966839
227;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.4145894339334162;0.7007343595957075;0.5912769504049457;0.43512820921462647
228;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0.25;0.6246226521327078;0.5362001239032589;0.0;0.696853631609037
229;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0.5;0.8548598848972941;0.0;0.0;0.7080799234412964
230;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.5;0.4820181415505955;0.0;0.0;0.40857955450796
231;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0.25;0.3621773399077799;0.0;0.0;0.3264517746871678
232;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0.25;0.4503689137780815;0.0;0.6154717822697064;0.4306616340771623
233;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0.25;0.28486003515066927;0.0;0.0;0.5338499810315822
234;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0.25;0.23707165349639236;0.0;0.0;0.423559454850458
235;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0.25;0.6419557329489796;0.5232320345629474;0.6475144898893626;0.5526736141599795
236;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0.25;0.32943299770868295;0.0;0.0;0.9671901999001908
237;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.5;0.7419778539690951;0.8685051522123336;0.0;0.6546372883883533
238;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.0;0.24869383691188773;0.5192897251593425;0.4958839356394415;0.24687819972106428
239;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0.25;0.5171447504561069;0.4196386263449171;0.0;0.19334635497756203
240;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0.5;0.9352365367635129;0.9877061098692201;0.0;0.9408016055826944
241;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0.75;0.2184530596593649;0.6451572421472537;0.0;0.4721188256219362
242;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0.5;0.5448846491160049;0.6970207174265081;0.6384267830202592;0.45197448446908184
243;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.75;0.4908598088520302;0.0;0.0;0.266577045133789
244;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0.25;0.5767639437534471;0.0;0.0;0.5708857892688048
245;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.6099409039863606;0.7402965530550341;0.0;0.4550676633390158
246;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.43186865475794467;0.0;0.0;0.44307117501975024
247;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0.5;0.7049176085752911;0.0;0.0;0.9040423613322506
248;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0.25;0.20952742197577967;0.0;0.0;0.30095800280307183
249;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0.75;0.383576333089646;0.0;0.6577152541291379;0.53535897315908
250;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0.25;0.4522354542779008;0.0;0.0;0.4389120049594062
251;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0.5;0.5162085545197415;0.7184614700444145;0.0;0.2666966068956165
252;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0.5;0.8419515596742495;0.8974621086350598;0.7888834086539708;0.9047307338938466
253;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0.5;0.6454459665747714;0.8421242208515644;0.0;0.672820506102541
254;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0.5;0.32358397294649555;0.7077089310611162;0.0;0.6170092617427674
255;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0.5;0.6612955643446934;0.771769308781586;0.0;0.6496889963640466
256;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0.25;0.795869513876895;0.7389812075839165;0.7824660180904598;0.5869572427296532
257;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0.75;0.12065378443987873;0.0;0.0;0.2310746867098692
258;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0.5;0.42726272650797426;0.6284907828098593;0.0;0.3402440087637184
259;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0.75;0.6705624075017067;0.0;0.0;0.34753477941409217
260;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.739246333724211;0.0;0.0;0.6286353620753315
261;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0.75;0.5473253464618724;0.6891029257335272;0.0;0.5152551135483876
262;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0.25;0.7007856638074363;0.0;0.0;0.5065507055774103
263;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0.25;0.8320693526768117;0.8754172369836737;0.8358776021558977;0.9999999999999998
264;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.5;0.5390277214758763;0.776634134236889;0.7861589300012177;0.4450255176757354
265;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0.25;0.4294277975374523;0.0;0.0;0.41730327357847674
266;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0.25;0.787681671006603;0.8492251625336162;0.0;0.7597588318794417
267;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.42599563862644274;0.6275655104712989;0.6114278082778213;0.679947153126607
268;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0.5;0.4561501031078472;0.0;0.0;0.007712493303163814
269;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.5139394313511549;0.0;0.0;0.507596677376577
270;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0.25;0.7442652679000363;0.0;0.0;0.7010925705417415
271;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0.5;0.6993631556693514;0.7950990707642248;0.0;0.6515845016311834
272;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0.5;0.6540343002907096;0.0;0.0;0.40827089892759205
273;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0.25;0.24446464525580758;0.5163140569267274;0.0;0.020758825907836176
274;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0.75;0.5482298473847123;0.4228957146112364;0.0;0.5113490826512699
275;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0.5;0.559240075074289;0.7891632571771207;0.7985230568017851;0.5625882128093642
276;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0.75;0.5624442141124597;0.0;0.0;0.4871934867830141
277;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0.75;0.48669760715225086;0.6655850210334567;0.632423798730865;0.17458639628557004
278;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0.5;0.802774117505318;0.0;0.0;0.5758596691587634
279;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.5;0.538616068758301;0.6877416265122628;0.6679714393896544;0.38447872428197893
280;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0.75;0.38121313225695963;0.6002281782506041;0.5730997663652916;0.18431336722952252
281;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.5;0.03515490741659533;0.38843630216479186;0.3716479524469828;0.7083412608817539
282;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.0;0.5677364661589439;0.0011474736669560522;0.6822528446911607;0.6620852308935117
283;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0.5;0.8646294690081955;0.0;0.0;0.7472322013425285
284;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0.5;0.4931494491882771;0.6687487520735966;0.6386503598096451;0.5186217209279114
285;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0.5;0.5382618642628505;0.3661086083438597;0.5249896591654364;0.8077608874400466
286;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0.25;0.6120478124437807;0.821829662386458;0.829927451413634;0.4454411880794982
287;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.4729945652312686;0.0;0.7500110973732156;0.5348852073704482
288;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.6505925037454701;0.7708185350958274;0.7360225462531014;0.74666847541404
289;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0.75;0.6782907973176842;0.8632254418381753;0.8694675016819089;0.6876699350899804
290;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0.25;0.4860708857803073;0.18720390991836985;0.0;0.38987815343652854
291;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.5910019859094642;0.0;0.8181503857998296;0.5694491884832451
292;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.5259671013086391;0.0;0.0;0.588514901048703
293;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0.25;0.6442922881668607;0.8412215984338397;0.0;0.7421509882622186
294;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.25;0.7067705167533302;0.799602730093575;0.0;0.7850313776080811
295;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.5;0.5668595560123304;0.7939235885085469;0.0;0.5375390725403482
296;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0.5;0.11715284695743544;0.06186849706268398;0.47034294384826897;0.04542312852088215
297;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0.25;0.8634957273276387;0.0;0.0;0.8814598950687931
298;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0.75;0.43437961265218217;0.6312277116707312;0.6041767163526701;0.27560172088480384
299;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0.75;0.44370107778273105;0.7046218214385399;0.0;0.6553156781298064
300;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0.5;0.23848980405622344;0.6516636833884475;0.6224158273517244;0.5761244778105472
301;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0.5;0.13156291814080745;0.0;0.0;0.23109092918835406
302;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.25;0.4383668874028439;0.7172033987881568;0.7303367315630409;0.44818098249694094
303;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0.25;0.6709441541521859;0.0;0.0;0.08782305455842176
304;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.5080095909665827;0.6778278444086603;0.0;0.5697862398123603
305;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0.75;0.7171808215510902;0.8396905018729104;0.0;0.48629493540642343
306;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0.5;0.47315321119104614;0.6537640127016626;0.6205850076330186;0.49881416078811847
307;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0.25;0.41865817846473896;0.6234782751474651;0.0;0.23222234546576814
308;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0.5;0.6693253006479769;0.0;0.0;0.7166631281010518
309;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0.25;0.6112121416532021;0.7414148314380751;0.0;0.6622956929115016
310;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0.25;0.3862427228967571;0.603202895716403;0.6971184485868205;0.28896894234367676
311;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0.5;0.6389890397001685;0.0;0.0;0.42113050985198663
312;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.5;0.5821147329593019;0.0;0.0;0.5261355693860237
313;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0.75;0.6148138503791707;0.7767177487355946;0.0;0.1559573251966495
314;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.3011624964140066;0.4784440232811458;0.5527516645139996;0.5317841772295309
315;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.36844406372079275;0.0;0.0;0.43356325655903905
316;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0.25;0.727602289746492;0.0;0.0;0.5780113729063239
317;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.75;0.3746266163940871;0.7604182696741887;0.6969163604232725;0.5689095053027249
318;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0.75;0.4768838239132904;0.8125280621384083;0.0;0.7170179658836466
319;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1.0;0.8845839844939689;0.0;0.0;0.5300400124299005
320;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0.25;0.6802550287097051;0.8638373171424897;0.0;0.7443759757363824
321;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.606812034413138;0.7716949086809072;0.0;0.423835290043973
322;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0.75;0.43152867658377403;0.6303973505446965;0.0;0.28193307716634997
323;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.15909968781418393;0.0;0.0;0.44128848967831735
324;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0.75;0.5026149892117207;0.6745649613857921;0.0;0.4956841176620612
325;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.25;0.39242187504145254;0.0;0.3641263574310236;0.6451441250276486
326;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0.75;0.6103910972169564;0.7420143709893409;0.7086078706838953;0.6101648614327106
327;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0.5;0.6863506732835323;0.8101564158873087;0.0;0.382668742593282
328;0;1;1;0;0;1;0;0;0;0;1;1;0;0;1.0;0.08661867746377672;0.0;0.0;0.855689337085707
329;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0.25;0.48810893258508536;0.6668282614796494;0.0;0.2891923593083554
330;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0.75;0.7775890338574076;0.0;0.0;0.667661352488758
331;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.25;0.399936496966804;0.0;0.0;0.289528320810404
332;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.5;0.817743973322312;0.0;0.0;0.7569450739885382
333;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0.5;0.8590993173436587;0.8831419733679514;0.827004893585015;0.7410103843386653
334;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.4985357393562073;0.6310630861580455;0.0;0.6964166474426361
335;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.5;0.4594672325493334;0.6467837154103194;0.619416159893762;0.2831356472463542
336;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.1632281399063359;0.0;0.0;0.38309554509455856
337;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.36396494806303237;0.0;0.0;0.3198609040357465
338;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0.5;0.14761409582116813;0.43441069373298036;0.0;0.5840697943777975
339;0;1;1;0;1;0;0;0;0;1;0;0;0;1;0.5;0.3267868247251604;0.6158025821846131;0.5881260867711539;0.2886886681219327
340;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0.5;0.6215431500475732;0.7465931923673615;0.7138615083557324;0.6629988008701517
341;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0.25;0.4649529986156671;0.7265779485574748;0.735665383482122;0.7633569836691982
342;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.5;0.6289513604844812;0.7452257507862986;0.7115664249180155;0.4551217004986001
343;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0.75;0.37981208644210496;0.6789400696882747;0.5721830503235082;0.22325181770378721
344;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.5901932215103161;0.7752519146443896;0.7722366981270561;0.4484187352850637
345;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0.25;0.3976954551209644;0.6102217142847473;0.0;0.2038752029608384
346;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.5;0.468067661404556;0.0;0.0;0.41764468692970036
347;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.25;0.5511356135629755;0.0;0.0;0.8760431469103376
348;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0.75;0.7681781556065175;0.0;0.0;0.5532075040769584
349;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0.5;0.4271412612245231;0.0;0.0;0.68262036597727
350;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.5;0.5602689522755544;0.7104821664909983;0.0;0.50919736604083
351;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0.25;0.42342731365645503;0.628856847429694;0.0;0.40714942037489243
352;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.768839557488112;0.8313267588742146;0.0;0.8803799109164963
353;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0.75;0.7074291772431336;0.8334658230233866;0.0;0.38325284626114864
354;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0.25;0.5147598782465526;0.6832816259829375;0.0;0.44736679518724576
355;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.25;0.725831831575174;0.8586794104874814;0.0;0.61812316104973
356;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.07302741831596093;0.0;0.0;0.2658952546294202
357;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.5;0.5658545580387497;0.7134490816049671;0.0;0.5721230998900897
358;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0.5;0.7536758733332991;0.0;0.0;0.5124488326713217
359;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.5783736133929591;0.7217963365417043;0.6891952380469784;0.5921916660381232
360;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.25;0.6620106993453769;0.7722075799926305;0.0;0.6850077411109452
361;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0.25;0.6978241280543358;0.8141161783242521;0.9177301464496596;0.8603796043555889
362;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0.25;0.8634957273276387;0.0;0.0;0.8814598950687931
363;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.25;0.542859118667079;0.6994775968683097;0.0;0.6124839196821055
364;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0.5;0.7968611517244633;0.0;0.8521970045755487;0.74964635953925
365;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0.5;0.473558736402778;0.0;0.649459532205629;0.7085569860290521
366;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0.5;0.474165390262276;0.7274613737023483;0.7092962185340266;0.17514961621109126
367;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0.5;0.46067759530993446;0.0;0.0;0.4872002983373527
368;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0.5;0.46723818521223115;0.0;0.0;0.4325453592127737
369;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0.5;0.7827617646278355;0.9043718753464276;0.0;0.8876465366933866
370;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0.75;0.4129806507473701;0.0;0.5907116685173596;0.0856745546591049
371;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0.25;0.7548620183391446;0.909170209426777;0.0;0.8282649637431405
372;0;1;1;0;1;0;0;0;0;1;0;0;0;1;0.75;0.6137141127780907;0.7781868324699596;0.0;0.5923839358861356
373;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.035479842675626094;0.0;0.0;0.40250742593060873
374;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.5935916684208877;0.0;0.58876246497808;0.6483522964103663
375;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0.25;0.5308380774653816;0.7718164993457528;0.0;0.6142687349270151
376;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.25;0.16852081971993416;0.5984996670755784;0.5723962146691253;0.31863318985742994
377;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.3276409544315435;0.0;0.0;0.707290611186931
378;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0.5;0.5351486290389582;0.7745950241644829;0.0;0.46727836175216075
379;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0.25;0.6476971985912634;0.0;0.0;0.5306656754075572
380;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0.75;0.16678385389333872;0.0;0.4629358267509879;0.4333538985112255
381;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.6148347639620482;0.0;0.7093278038086923;0.6984640744588357
382;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.0;0.6854804292994536;0.7865872543549166;0.0;0.7588317190468017
383;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0.25;0.37936362795880585;0.6101404129353868;0.6399329568174349;0.4354452818175947
384;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0.5;0.44492843826972206;0.7189871055499514;0.7313210365433895;0.3083556774281606
385;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0.75;0.27884691957198726;0.5385583574429322;0.0;0.20491132346683671
386;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0.75;0.27466799496483685;0.5903389526381837;0.6397911815869576;0.355812746293944
387;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0.25;0.48450086087290956;0.6568967744090537;0.6322896713205182;0.517856014407186
388;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.5086777658907995;0.0;0.0;0.592214748135254
389;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.25;0.5056601208066425;0.7563201721521402;0.0;0.5200841343800353
390;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0.25;0.6213383556670851;0.8294677220984253;0.0;0.39516706330029394
391;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0.5;0.4245393594800042;0.0;0.8366161752754283;0.7684022448753367
392;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0.5;0.5990047753793057;0.7428628596210615;0.0;0.6528330953252024
393;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0.25;0.5534266891498167;0.7094800776060887;0.0;0.5375630569110728
394;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0.75;0.519955392181751;0.8254760422524536;0.0;0.5055919263544666
395;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0.25;0.37600289042812185;0.47113725036701476;0.0;0.7957849782645605
396;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0.5;0.4697867721796072;0.0;0.0;0.3696564443250199
397;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.7548620183391446;0.909170209426777;0.0;0.8282649637431405
398;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0.25;0.6756474438189408;0.0;0.0;0.3422136447079367
399;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0.25;0.14886226654215307;0.4162244452914851;0.0;0.274270732554289
400;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0.5;0.44006099446616753;0.0;0.0;0.35629552248836394
401;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.1182852673967214;0.0;0.0;0.6298224413854778
402;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0.75;0.6732973559305271;0.7793444858330714;0.7441876054577289;0.6967393296331574
403;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0.25;0.7118657870531271;0.8363692451659628;0.0;0.5022203298685253
404;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0.0;0.5503165780506236;0.0;0.0;0.6949719728786963
405;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.5521262810724921;0.7051862848328996;0.0;0.6083128767773691
406;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0.25;0.6836013645370813;0.7854394410702983;0.0;0.4142769151144623
407;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0.25;0.7610089988761497;0.8665776815852393;0.0;0.6329954768566117
